"id","created_at","updated_at","device_id","bugreport","end_time","status","os","device_type","number_meetings","sum_meetings","has_error","error","comment","ecs_arn"
"01H98JZ1MPRYQKQCYNQN5Q3C2Q",2023-09-01 20:09:44.000 +0530,2023-09-01 20:17:17.000 +0530,"2323LZ535HV8",bugreports/2323LZ535HV8/debugarchive/2023-09-01/2023-09-01T14:39:27.473Z,2023-09-01 20:09:27.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/2e16fe8074fc4520b170b9beb8c34c74
"01H98KDKTPTB96RK918CNW4CQP",2023-09-01 20:17:41.000 +0530,2023-09-01 20:27:20.000 +0530,"2241LZ502CT8",bugreports/2241LZ502CT8/debugarchive/2023-09-01/2023-09-01T14:47:27.739Z,2023-09-01 20:17:28.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/199e97a3b6364e42881af2bd3cb81ade
"01H98KJ114HEEJQFDTQZTHDC00",2023-09-01 20:20:06.000 +0530,2023-09-01 20:26:24.000 +0530,"2323LZ537CG8",bugreports/2323LZ537CG8/debugarchive/2023-09-01/2023-09-01T14:49:38.737Z,2023-09-01 20:19:39.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/c98b37189b1d4cba9167c953161d8706
"01H98N120DADS5A4ZXPS95855X",2023-09-01 20:45:47.000 +0530,2023-09-01 21:05:51.000 +0530,"2323LZ517408",bugreports/2323LZ517408/debugarchive/2023-09-01/2023-09-01T15:15:19.995Z,2023-09-01 20:45:20.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/ad6e3e0178ce4aba9462f329664a5665
"01H98NJ1MZ256RSKTC4V1R9ZQ8",2023-09-01 20:55:04.000 +0530,2023-09-01 21:09:39.000 +0530,"2323LZ535JF8",bugreports/2323LZ535JF8/debugarchive/2023-09-01/2023-09-01T15:24:52.568Z,2023-09-01 20:54:53.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/eb9ccdfc4c76480bb5673751300856ae
"01H98NJX95E1AF0MMH35974B3H",2023-09-01 20:55:32.000 +0530,2023-09-01 21:03:43.000 +0530,"2319LZ51KBP8",bugreports/2319LZ51KBP8/debugarchive/2023-09-01/2023-09-01T15:25:16.502Z,2023-09-01 20:55:17.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/c841be5fe5a44ed0b77ff612abe40a41
"01H98NH8EERR50P1K5RA5J3VZK",2023-09-01 20:54:38.000 +0530,2023-09-01 21:01:44.000 +0530,"2241LZ502B38",bugreports/2241LZ502B38/debugarchive/2023-09-01/2023-09-01T15:24:21.367Z,2023-09-01 20:54:21.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/bc348698c5f049318b8727b727d1a6f2
"01H98NZ3K71Z81PRS5BGE168VW",2023-09-01 21:02:11.000 +0530,2023-09-01 21:21:52.000 +0530,"2323LZ535JL8",bugreports/2323LZ535JL8/debugarchive/2023-09-01/2023-09-01T15:32:00.103Z,2023-09-01 21:02:00.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/24384d2cef39474d8887f42ed77785b2
"01H98P45XZE0CRW8W9SNJKZ8EG",2023-09-01 21:04:58.000 +0530,2023-09-01 21:07:17.000 +0530,"2224LZN3C5F8",bugreports/2224LZN3C5F8/debugarchive/2023-09-01/2023-09-01T15:34:32.663Z,2023-09-01 21:04:33.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/f40a81b4656444a5b1ae4cf078120eb6
"01H98PDEY2WGAP4F33H5YBR0T6",2023-09-01 21:10:02.000 +0530,2023-09-01 21:24:50.000 +0530,"2241LZ502D08",bugreports/2241LZ502D08/debugarchive/2023-09-01/2023-09-01T15:39:49.625Z,2023-09-01 21:09:50.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/4e31700f69854b6bb0112210fb081799
"01H98PXHD57D3VSMS69GFRMJW8",2023-09-01 21:07:18.000 +0530,2023-09-01 21:18:49.000 +0530,"2323LZ537EB8",bugreports/2323LZ537EB8/debugarchive/2023-09-01/2023-09-01T15:35:56.946Z,2023-09-01 21:05:57.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,
"01H98QEHRP9KQX4C0T8MA3JBP3",2023-09-01 21:28:06.000 +0530,2023-09-01 21:31:07.000 +0530,"2323LZ535K18",bugreports/2323LZ535K18/debugarchive/2023-09-01/2023-09-01T15:57:47.019Z,2023-09-01 21:27:47.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/aded88b95f3242f8b9e71563804d7e47
"01H98QV7Q2QQ7GKESCQ6G5MYPC",2023-09-01 21:35:02.000 +0530,2023-09-01 21:46:03.000 +0530,"2324LZ51P0V8",bugreports/2324LZ51P0V8/debugarchive/2023-09-01/2023-09-01T16:03:41.477Z,2023-09-01 21:33:41.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/fe58d20a18394d7c91ef90a37502325f
"01H98QZDRJ1BGP28HT3213DMHF",2023-09-01 21:37:19.000 +0530,2023-09-01 21:44:31.000 +0530,"2323LZ537CT8",bugreports/2323LZ537CT8/debugarchive/2023-09-01/2023-09-01T16:06:42.515Z,2023-09-01 21:36:43.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/a7cb155e14f44ac2b78061b87b61f4f2
"01H98R9E3HEJER39N2RYQW5RMJ",2023-09-01 21:42:47.000 +0530,2023-09-01 21:51:23.000 +0530,"2323LZ5172N8",bugreports/2323LZ5172N8/debugarchive/2023-09-01/2023-09-01T16:12:19.332Z,2023-09-01 21:42:19.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/5e6614a2fba44b35bf517d4a42c84984
"01H98R9E3S1FE2V9MA1C7TAZVN",2023-09-01 21:42:47.000 +0530,2023-09-01 21:59:56.000 +0530,"2323LZ5172D8",bugreports/2323LZ5172D8/debugarchive/2023-09-01/2023-09-01T16:12:35.633Z,2023-09-01 21:42:36.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/5e6614a2fba44b35bf517d4a42c84984
"01H98RDNM6AJ7B0BVMPJM8QZQ6",2023-09-01 21:45:06.000 +0530,2023-09-01 21:53:32.000 +0530,"2241LZ502CQ8",bugreports/2241LZ502CQ8/debugarchive/2023-09-01/2023-09-01T16:14:45.980Z,2023-09-01 21:44:46.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/e614def152ba4b9f8ee425738ed41e8e
"01H98REJEMD6MMGMD8WAP38XJG",2023-09-01 21:45:35.000 +0530,2023-09-01 21:56:23.000 +0530,"2241LZ5029V8",bugreports/2241LZ5029V8/debugarchive/2023-09-01/2023-09-01T16:15:25.701Z,2023-09-01 21:45:26.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/b256eb9a498549188252d8e31f51c83c
"01H98RGGK0W3CGXVZZZXM3P0BT",2023-09-01 21:46:39.000 +0530,2023-09-01 21:56:42.000 +0530,"2241LZ502AN8",bugreports/2241LZ502AN8/debugarchive/2023-09-01/2023-09-01T16:16:27.683Z,2023-09-01 21:46:28.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/18bd73a1bd2844bfb7585f6b2ae09679
"01H98RJ56NZWGGC73FWGCZ4AX9",2023-09-01 21:47:33.000 +0530,2023-09-01 21:57:35.000 +0530,"2326LZ517618",bugreports/2326LZ517618/debugarchive/2023-09-01/2023-09-01T16:17:13.140Z,2023-09-01 21:47:13.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/089fa0ee85494e3098bc1eaebc3d2216
"01H98RQ7GD04SMYN0MX7QEGW57",2023-09-01 21:50:19.000 +0530,2023-09-01 22:01:33.000 +0530,"2241LZ502AU8",bugreports/2241LZ502AU8/debugarchive/2023-09-01/2023-09-01T16:19:59.553Z,2023-09-01 21:50:00.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/263cfa7a36424b19b9c5d2bd27a6feee
"01H98RR33N5ZW1CSE26S4VP47F",2023-09-01 21:50:47.000 +0530,2023-09-01 21:58:28.000 +0530,"2323LZ51VTU8",bugreports/2323LZ51VTU8/debugarchive/2023-09-01/2023-09-01T16:20:15.458Z,2023-09-01 21:50:15.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/6b83ae10b3ac468b98e85cda322253af
"01H98RVF8VAT9M1N609FARKJ99",2023-09-01 21:52:38.000 +0530,2023-09-01 21:58:35.000 +0530,"2237LZ513X08",bugreports/2237LZ513X08/debugarchive/2023-09-01/2023-09-01T16:21:01.756Z,2023-09-01 21:51:02.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/15b3b1c3a7594a0a9b4bcf87ea926662
"01H98S14AJA4G8E053700CS67G",2023-09-01 21:55:44.000 +0530,2023-09-01 22:11:05.000 +0530,"2323LZ52GZL8",bugreports/2323LZ52GZL8/debugarchive/2023-09-01/2023-09-01T16:25:34.632Z,2023-09-01 21:55:35.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/d820b74c25ec4cd3b3dabcf0a15231e3
"01H98S6DRGNMNKZ9K7H05NQ8NF",2023-09-01 21:58:37.000 +0530,2023-09-01 22:13:42.000 +0530,"2323LZ535K68",bugreports/2323LZ535K68/debugarchive/2023-09-01/2023-09-01T16:28:04.192Z,2023-09-01 21:58:04.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/219baf3d039a4481bb426c8119b4f956
"01H98SF6ZK3XS33MR3XFW2W5X0",2023-09-01 22:03:25.000 +0530,2023-09-01 22:09:14.000 +0530,"2241LZ5027J8",bugreports/2241LZ5027J8/debugarchive/2023-09-01/2023-09-01T16:33:01.323Z,2023-09-01 22:03:01.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/ad59404e7c5a4a8c9c6e84b5272f8996
"01H98SKHSPRVNTBRAQAQM3FCH8",2023-09-01 22:05:47.000 +0530,2023-09-01 22:14:00.000 +0530,"2237LZ513X08",bugreports/2237LZ513X08/debugarchive/2023-09-01/2023-09-01T16:35:31.065Z,2023-09-01 22:05:31.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/f50bf6e5cdad4bb9a820cba1b83f53b9
"01H98T2WVZ9JG3PYTX014R6K4Y",2023-09-01 22:14:10.000 +0530,2023-09-01 22:27:40.000 +0530,"2241LZ502CN8",bugreports/2241LZ502CN8/debugarchive/2023-09-01/2023-09-01T16:43:54.254Z,2023-09-01 22:13:54.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/73a94127209049fea900eef36609aa91
"01H98TF6FYRMEA7AS2TM59ZFN4",2023-09-01 22:20:53.000 +0530,2023-09-01 22:35:58.000 +0530,"2323LZ50B918",bugreports/2323LZ50B918/debugarchive/2023-09-01/2023-09-01T16:50:25.985Z,2023-09-01 22:20:26.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/726ba6a5be594cf4a1ba5908c401f509
"01H98V4PD05QYHMDHJ23PTM4TY",2023-09-01 22:32:37.000 +0530,2023-09-01 22:47:45.000 +0530,"2241LZ502DF8",bugreports/2241LZ502DF8/debugarchive/2023-09-01/2023-09-01T17:01:56.722Z,2023-09-01 22:31:57.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/1c592c7d29d34b8b8a4480ead567e30a
"01H98VZP8P1EYSX0C16G48DYTF",2023-09-01 22:47:22.000 +0530,2023-09-01 22:53:02.000 +0530,"2241LZ5024L8",bugreports/2241LZ5024L8/debugarchive/2023-09-01/2023-09-01T17:17:22.675Z,2023-09-01 22:47:23.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/680a9ff189634b1a86d42e097764020c
"01H98W2DTSFH1N1N1VCHGPSJDP",2023-09-01 22:48:52.000 +0530,2023-09-01 22:58:16.000 +0530,"2319LZ5138Z8",bugreports/2319LZ5138Z8/debugarchive/2023-09-01/2023-09-01T17:17:28.086Z,2023-09-01 22:47:28.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/634ab7cc83e54b8eaf3f865b6763df68
"01H98W3JNC5QPSZGTVGZF3NCMJ",2023-09-01 22:49:29.000 +0530,2023-09-01 23:02:11.000 +0530,"2319LZ5138Z8",bugreports/2319LZ5138Z8/debugarchive/2023-09-01/2023-09-01T17:19:20.136Z,2023-09-01 22:49:20.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/63053c7105304d02ab3448ede38c047d
"01H98WCSJBVH9C3VF9HZJQVZ9J",2023-09-01 22:54:31.000 +0530,2023-09-01 23:08:12.000 +0530,"2241LZ502CE8",bugreports/2241LZ502CE8/debugarchive/2023-09-01/2023-09-01T17:24:19.928Z,2023-09-01 22:54:20.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/d73940e2e0ab4248a9158b1b07604728
"01H98X2QSZD33GRS3BFQPWDMKW",2023-09-01 23:06:31.000 +0530,2023-09-01 23:12:47.000 +0530,"2237LZ513X08",bugreports/2237LZ513X08/debugarchive/2023-09-01/2023-09-01T17:36:07.896Z,2023-09-01 23:06:08.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/28ce035c2c0445aa89eb01c343d4efb2
"01H98X8CZJSJQAFJVDFSZS54EF",2023-09-01 23:09:36.000 +0530,2023-09-01 23:23:20.000 +0530,"2323LZ535HV8",bugreports/2323LZ535HV8/debugarchive/2023-09-01/2023-09-01T17:39:27.557Z,2023-09-01 23:09:28.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/90b0f1791bb74cb48e984c45c51e67b6
"01H98XV2ANKBPSVAZ2WDJXV9SQ",2023-09-01 23:19:48.000 +0530,2023-09-01 23:28:48.000 +0530,"2323LZ537CG8",bugreports/2323LZ537CG8/debugarchive/2023-09-01/2023-09-01T17:49:38.829Z,2023-09-01 23:19:39.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/36b234f28c744c0690be138ae0429ec1
"01H98XPB53RQ24M670A7P6ABAR",2023-09-01 23:17:13.000 +0530,2023-09-01 23:22:19.000 +0530,"2237LZ513X08",bugreports/2237LZ513X08/debugarchive/2023-09-01/2023-09-01T17:45:26.007Z,2023-09-01 23:15:26.000 +0530,Processed,"0.901.104",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/97c511524bfb47488461937deb7ac7a4
"01H98Y5WHPY875H4THX60F9N8N",2023-09-01 23:25:42.000 +0530,2023-09-01 23:36:02.000 +0530,"2324LZ51P0V8",bugreports/2324LZ51P0V8/debugarchive/2023-09-01/2023-09-01T17:55:19.174Z,2023-09-01 23:25:19.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/78a9665129dd4fa6aecf692cc4e6394e
"01H98XQFGQ5ECRMDYJQGVECAT2",2023-09-01 23:17:50.000 +0530,2023-09-01 23:37:41.000 +0530,"2241LZ502CT8",bugreports/2241LZ502CT8/debugarchive/2023-09-01/2023-09-01T17:47:27.826Z,2023-09-01 23:17:28.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/9c26da2d0fed4acf80c5c447dad24ead
"01H98ZAABECKWYDJ6QTSEA7DJV",2023-09-01 23:45:36.000 +0530,2023-09-01 23:59:45.000 +0530,"2323LZ517408",bugreports/2323LZ517408/debugarchive/2023-09-01/2023-09-01T18:15:20.106Z,2023-09-01 23:45:20.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/180c9754df054c7e870f46daddc1591a
"01H98ZTZZ981KTDKCE1SCPP8BT",2023-09-01 23:54:42.000 +0530,2023-09-02 00:09:07.000 +0530,"2241LZ502B38",bugreports/2241LZ502B38/debugarchive/2023-09-01/2023-09-01T18:24:21.396Z,2023-09-01 23:54:21.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/631f798f8323420da1e976471d31c580
"01H98ZVXPWC9M21YKZ722HKN5F",2023-09-01 23:55:13.000 +0530,2023-09-02 00:06:26.000 +0530,"2323LZ535JF8",bugreports/2323LZ535JF8/debugarchive/2023-09-01/2023-09-01T18:24:52.617Z,2023-09-01 23:54:53.000 +0530,Processed,"0.901.103",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/747d6d94c1eb423e8fbd8cf048e2d6a9
"01H98ZWJDHCVYQNEKK4QV3NZEX",2023-09-01 23:55:34.000 +0530,2023-09-02 00:03:10.000 +0530,"2319LZ51KBP8",bugreports/2319LZ51KBP8/debugarchive/2023-09-01/2023-09-01T18:25:16.602Z,2023-09-01 23:55:17.000 +0530,Processed,"0.901.104",LogiSight,0,0.0,false,"",,arn:aws:ecs:us-east-1:473540753547:task/Prod-NLP-Cluster/2e2e962d730e4d21938f20348290f4b6
